replicate,seed_spawn_key,method,estimate,task_cluster_se,ci_lower,ci_upper,covered_truth
320,"(320,)",DR_both_correct,0.8206380543522624,0.008910123384386561,0.8031742125188648,0.8381018961856601,False
320,"(320,)",DR_propensity_correct_Q_wrong,0.817697407318375,0.009644635547339204,0.7987939216455902,0.8366008929911599,False
320,"(320,)",DR_Q_correct_propensity_wrong,0.8499128794646471,0.053312737577696855,0.7454199138123613,0.9544058451169329,True
320,"(320,)",DR_both_wrong,1.4368813871093715,0.05419097994828259,1.3306670664107376,1.5430957078080054,False
320,"(320,)",IPW_propensity_correct,0.7830388904968598,0.036397446321593044,0.7116998957065375,0.8543778852871822,True
320,"(320,)",IPW_propensity_wrong,1.311212160937501,0.07326308765436451,1.1676165091349464,1.4548078127400554,False
320,"(320,)",Direct_Q_correct,0.8100495636923479,0.006437494983837061,0.7974320735240273,0.8226670538606685,True
320,"(320,)",Direct_Q_wrong,0.6058774999999987,0.010615535503023767,0.5850710504140721,0.6266839495859253,False
321,"(321,)",DR_both_correct,0.8014410350574522,0.00967569658141216,0.7824766697578844,0.82040540035702,True
321,"(321,)",DR_propensity_correct_Q_wrong,0.801242477486813,0.01060027222226682,0.78046594393117,0.822019011042456,True
321,"(321,)",DR_Q_correct_propensity_wrong,0.7593958976142577,0.05674818959161422,0.6481694460146938,0.8706223492138216,True
321,"(321,)",DR_both_wrong,1.387971912890626,0.05563388501630132,1.2789294982586754,1.4970143275225767,False
321,"(321,)",IPW_propensity_correct,0.8261089633742487,0.039029143162134565,0.7496118427764649,0.9026060839720325,True
321,"(321,)",IPW_propensity_wrong,1.371653416406252,0.07466552946757157,1.2253089786498117,1.5179978541626922,False
321,"(321,)",Direct_Q_correct,0.8014662680167223,0.006400829248099847,0.7889206426904466,0.814011893342998,True
321,"(321,)",Direct_Q_wrong,0.5893706249999996,0.010611153938118477,0.5685727632812874,0.6101684867187118,False
322,"(322,)",DR_both_correct,0.8077000080270456,0.009434639118301742,0.7892081153551741,0.826191900698917,True
322,"(322,)",DR_propensity_correct_Q_wrong,0.8060894077966639,0.00999802615808741,0.7864932765268127,0.8256855390665152,True
322,"(322,)",DR_Q_correct_propensity_wrong,0.8184823256494543,0.05274622971942346,0.7150997153993843,0.9218649358995243,True
322,"(322,)",DR_both_wrong,1.4200750878906252,0.05326435641791645,1.315676949311509,1.5244732264697414,False
322,"(322,)",IPW_propensity_correct,0.7465114878907002,0.0360184106891121,0.6759154029400405,0.8171075728413599,True
322,"(322,)",IPW_propensity_wrong,1.3207953785156281,0.07411341836502709,1.175533078520175,1.4660576785110813,False
322,"(322,)",Direct_Q_correct,0.8026898491737531,0.006418927540342063,0.7901087511946826,0.8152709471528236,True
322,"(322,)",Direct_Q_wrong,0.5931221874999979,0.010614971312037041,0.5723168437284053,0.6139275312715905,False
323,"(323,)",DR_both_correct,0.7997940270752839,0.009480056003152073,0.7812131173091058,0.818374936841462,True
323,"(323,)",DR_propensity_correct_Q_wrong,0.7976384540525246,0.010470822093542062,0.7771156427491822,0.8181612653558671,True
323,"(323,)",DR_Q_correct_propensity_wrong,0.8373251532781643,0.05378711486431019,0.7319024081441163,0.9427478984122122,True
323,"(323,)",DR_both_wrong,1.4531735667968717,0.05771343598571992,1.3400552322648607,1.5662919013288827,False
323,"(323,)",IPW_propensity_correct,0.7451523781991297,0.03677344760556729,0.6730764208922179,0.8172283355060416,True
323,"(323,)",IPW_propensity_wrong,1.3501341714843784,0.07926603445730249,1.1947727439480655,1.5054955990206913,False
323,"(323,)",Direct_Q_correct,0.7961769865699257,0.006413375107960892,0.7836067713583224,0.8087472017815291,True
323,"(323,)",Direct_Q_wrong,0.5811171874999994,0.010596901340323,0.5603472608729664,0.6018871141270324,False
324,"(324,)",DR_both_correct,0.805739554445477,0.009551418944493097,0.7870187733142705,0.8244603355766834,True
324,"(324,)",DR_propensity_correct_Q_wrong,0.8101500387555564,0.00982732609045203,0.7908884796182704,0.8294115978928424,True
324,"(324,)",DR_Q_correct_propensity_wrong,0.822776364896367,0.0518619547314317,0.7211269336227608,0.9244257961699731,True
324,"(324,)",DR_both_wrong,1.4389933062500007,0.05482191885208032,1.3315423452999233,1.546444267200078,False
324,"(324,)",IPW_propensity_correct,0.8047636416959526,0.03902035118504039,0.7282837533732734,0.8812435300186318,True
324,"(324,)",IPW_propensity_wrong,1.3118758640625026,0.07454283113600375,1.1657719150359351,1.45797981308907,False
324,"(324,)",Direct_Q_correct,0.7954141742039103,0.006437303400019397,0.7827970595398722,0.8080312888679483,True
324,"(324,)",Direct_Q_wrong,0.5811171874999986,0.010596901340323003,0.5603472608729656,0.6018871141270317,False
325,"(325,)",DR_both_correct,0.7924181133392458,0.00989464431940339,0.7730246104732152,0.8118116162052764,True
325,"(325,)",DR_propensity_correct_Q_wrong,0.7901985046076647,0.01040735171474283,0.7698000952467687,0.8105969139685607,True
325,"(325,)",DR_Q_correct_propensity_wrong,0.7494758714109757,0.05773495627251953,0.6363153571168374,0.862636385705114,True
325,"(325,)",DR_both_wrong,1.3950306925781255,0.05769859819607751,1.2819414401138136,1.5081199450424374,False
325,"(325,)",IPW_propensity_correct,0.8341699081058448,0.03870156011079335,0.7583148502886898,0.9100249659229998,True
325,"(325,)",IPW_propensity_wrong,1.4023712824218755,0.07843764112505842,1.248633505816761,1.55610905902699,False
325,"(325,)",Direct_Q_correct,0.7904361874098467,0.006366288137358546,0.777958262660624,0.8029141121590694,True
325,"(325,)",Direct_Q_wrong,0.5691121874999991,0.010561736082503648,0.548411184778292,0.5898131902217063,False
326,"(326,)",DR_both_correct,0.8037852909165512,0.009491104261676956,0.7851827265636643,0.822387855269438,True
326,"(326,)",DR_propensity_correct_Q_wrong,0.7999896319067942,0.0103034766199347,0.7797948177317222,0.8201844460818661,True
326,"(326,)",DR_Q_correct_propensity_wrong,0.8290754011253906,0.05423004848228433,0.7227845061001132,0.9353662961506679,True
326,"(326,)",DR_both_wrong,1.457880699218752,0.05474157162761891,1.350587218828619,1.5651741796088852,False
326,"(326,)",IPW_propensity_correct,0.7895707528292576,0.037069473868293235,0.7169145840474028,0.8622269216111124,True
326,"(326,)",IPW_propensity_wrong,1.393654777734378,0.07445050049010188,1.2477317967737782,1.5395777586949777,False
326,"(326,)",Direct_Q_correct,0.7929687382469572,0.006421051278060786,0.780383477741958,0.8055539987519564,True
326,"(326,)",Direct_Q_wrong,0.5766153124999994,0.01058572506595399,0.5558672913707297,0.5973633336292692,False
327,"(327,)",DR_both_correct,0.8019734209893272,0.009538993823134256,0.7832769930959841,0.8206698488826704,True
327,"(327,)",DR_propensity_correct_Q_wrong,0.7999648160774195,0.010137062566480722,0.7800961734471173,0.8198334587077217,True
327,"(327,)",DR_Q_correct_propensity_wrong,0.7870947932141017,0.0546491165125133,0.6799825248495757,0.8942070615786277,True
327,"(327,)",DR_both_wrong,1.414136275390622,0.056791354968116985,1.3028252196531127,1.5254473311281311,False
327,"(327,)",IPW_propensity_correct,0.7690131549425102,0.03653142500002967,0.697411561942452,0.8406147479425684,True
327,"(327,)",IPW_propensity_wrong,1.2885491003906275,0.0709214660220082,1.1495430269874913,1.4275551737937637,False
327,"(327,)",Direct_Q_correct,0.8041976073773479,0.006385324044220979,0.7916823722506748,0.816712842504021,True
327,"(327,)",Direct_Q_wrong,0.5923718749999985,0.01061434071015162,0.5715677672081014,0.6131759827918957,False
328,"(328,)",DR_both_correct,0.8042700881226742,0.009356687532658548,0.7859309805586634,0.822609195686685,True
328,"(328,)",DR_propensity_correct_Q_wrong,0.8052538149617686,0.009795710408020363,0.7860542225620487,0.8244534073614885,True
328,"(328,)",DR_Q_correct_propensity_wrong,0.8327227490452357,0.05486967487268179,0.7251781862947794,0.940267311795692,True
328,"(328,)",DR_both_wrong,1.492768435937499,0.0566901601697119,1.3816557220048638,1.6038811498701344,False
328,"(328,)",IPW_propensity_correct,0.7635035476051232,0.03696708612500335,0.6910480588001167,0.8359590364101297,True
328,"(328,)",IPW_propensity_wrong,1.4067912984375028,0.08138584001229546,1.2472750520134037,1.566307544861602,False
328,"(328,)",Direct_Q_correct,0.7958540374369559,0.0063334248375805325,0.7834405247552981,0.8082675501186137,True
328,"(328,)",Direct_Q_wrong,0.5751146874999988,0.010581464332579638,0.5543750174081428,0.5958543575918549,False
329,"(329,)",DR_both_correct,0.806455315986241,0.009606063611951085,0.7876274313068169,0.8252832006656651,True
329,"(329,)",DR_propensity_correct_Q_wrong,0.808110067962096,0.0102530483031865,0.7880140932878504,0.8282060426363415,True
329,"(329,)",DR_Q_correct_propensity_wrong,0.811646063986054,0.057445736383385036,0.6990524206746194,0.9242397072974886,True
329,"(329,)",DR_both_wrong,1.4343340121093746,0.05901681306697575,1.3186610584981022,1.550006965720647,False
329,"(329,)",IPW_propensity_correct,0.8417626118207804,0.03850144022107601,0.7662997889874714,0.9172254346540893,True
329,"(329,)",IPW_propensity_wrong,1.3584500261718775,0.0763127808883544,1.208876975630703,1.508023076713052,False
329,"(329,)",Direct_Q_correct,0.8021397226570356,0.006437626229577866,0.789521975247063,0.8147574700670082,True
329,"(329,)",Direct_Q_wrong,0.5923718749999987,0.010614340710151621,0.5715677672081014,0.6131759827918959,False
330,"(330,)",DR_both_correct,0.7946981224135896,0.009991018225454989,0.7751157266916978,0.8142805181354814,True
330,"(330,)",DR_propensity_correct_Q_wrong,0.7988159366032774,0.010696787213866592,0.7778502336640989,0.819781639542456,True
330,"(330,)",DR_Q_correct_propensity_wrong,0.7394586171860154,0.05673521154636111,0.6282576025551476,0.8506596318168831,True
330,"(330,)",DR_both_wrong,1.3772766593749994,0.05735537952890949,1.2648601154983368,1.489693203251662,False
330,"(330,)",IPW_propensity_correct,0.761666033718451,0.03654693456380561,0.690034041973392,0.83329802546351,True
330,"(330,)",IPW_propensity_wrong,1.3445962851562512,0.07729838550173812,1.1930914495728444,1.496101120739658,False
330,"(330,)",Direct_Q_correct,0.8065187436192223,0.006432943583052153,0.79391017419644,0.8191273130420045,True
330,"(330,)",Direct_Q_wrong,0.5991246874999986,0.010617626067031866,0.5783141404086162,0.619935234591381,False
331,"(331,)",DR_both_correct,0.8099046345439374,0.009524995216705533,0.7912356439191945,0.8285736251686802,True
331,"(331,)",DR_propensity_correct_Q_wrong,0.8141194599199459,0.010258296823496781,0.7940131981458922,0.8342257216939997,True
331,"(331,)",DR_Q_correct_propensity_wrong,0.8793571802966398,0.05447874324515866,0.7725788435361288,0.9861355170571507,True
331,"(331,)",DR_both_wrong,1.5264454335937483,0.05840212425046489,1.411977270062837,1.6409135971246596,False
331,"(331,)",IPW_propensity_correct,0.7732958789368584,0.03726857027371487,0.7002494812003772,0.8463422766733395,True
331,"(331,)",IPW_propensity_wrong,1.3352222683593764,0.07515344279302738,1.1879215204850428,1.48252301623371,False
331,"(331,)",Direct_Q_correct,0.8015974568253934,0.0063334761328294265,0.7891838436050478,0.814011070045739,True
331,"(331,)",Direct_Q_wrong,0.5848687499999996,0.01060437886777845,0.5640841674191538,0.6056533325808454,False
332,"(332,)",DR_both_correct,0.8067698806564738,0.009418100404700867,0.7883104038632601,0.8252293574496875,True
332,"(332,)",DR_propensity_correct_Q_wrong,0.8100485390438089,0.009744982028546133,0.7909483742678585,0.8291487038197594,True
332,"(332,)",DR_Q_correct_propensity_wrong,0.8423827647220691,0.053505337887934185,0.7375123024617181,0.9472532269824201,True
332,"(332,)",DR_both_wrong,1.5081546152343759,0.05638808905237413,1.3976339606917225,1.6186752697770292,False
332,"(332,)",IPW_propensity_correct,0.8530861341406677,0.039595492372054265,0.7754789690914413,0.9306932991898941,True
332,"(332,)",IPW_propensity_wrong,1.4731371890625005,0.07930049325855713,1.3177082222757286,1.6285661558492723,False
332,"(332,)",Direct_Q_correct,0.7988064198533621,0.006369710313235898,0.7863217876394197,0.8112910520673045,True
332,"(332,)",Direct_Q_wrong,0.5826178124999989,0.010600092397204528,0.561841631401478,0.6033939935985198,False
333,"(333,)",DR_both_correct,0.8034454401141411,0.0097067449766352,0.7844202199599362,0.822470660268346,True
333,"(333,)",DR_propensity_correct_Q_wrong,0.8031170033219047,0.010429281347212663,0.7826756118813679,0.8235583947624415,True
333,"(333,)",DR_Q_correct_propensity_wrong,0.7346148619876557,0.056384253735278965,0.6241017246665089,0.8451279993088024,True
333,"(333,)",DR_both_wrong,1.3507465054687484,0.056299934521458726,1.2403986338066892,1.4610943771308076,False
333,"(333,)",IPW_propensity_correct,0.7714455294446771,0.038303062006278935,0.6963715279123704,0.8465195309769838,True
333,"(333,)",IPW_propensity_wrong,1.245234855468754,0.07182831833275843,1.1044513515365475,1.3860183594009605,False
333,"(333,)",Direct_Q_correct,0.8068175313388325,0.0064088911877232795,0.7942561046108949,0.8193789580667701,True
333,"(333,)",Direct_Q_wrong,0.5983743749999992,0.01061752652569876,0.5775640230096297,0.6191847269903688,False
334,"(334,)",DR_both_correct,0.7970951489825003,0.00986478364116744,0.7777601730458121,0.8164301249191885,True
334,"(334,)",DR_propensity_correct_Q_wrong,0.7988048865588252,0.010447991892786224,0.7783268224489642,0.8192829506686862,True
334,"(334,)",DR_Q_correct_propensity_wrong,0.8175427176233586,0.056928075404405504,0.7059636898307238,0.9291217454159935,True
334,"(334,)",DR_both_wrong,1.4549994714843764,0.058838700870959805,1.339675617777295,1.5703233251914577,False
334,"(334,)",IPW_propensity_correct,0.7961385997447579,0.03797973135075224,0.7216983262972835,0.8705788731922323,True
334,"(334,)",IPW_propensity_wrong,1.5071873507812519,0.0833492543692136,1.3438228122175933,1.6705518893449105,False
334,"(334,)",Direct_Q_correct,0.7898241981564095,0.0064763215615141305,0.7771306078958418,0.8025177884169772,True
334,"(334,)",Direct_Q_wrong,0.575865,0.01058362820060359,0.555121088726817,0.5966089112731829,False
335,"(335,)",DR_both_correct,0.7956689269637064,0.009534368871052594,0.7769815639764434,0.8143562899509694,True
335,"(335,)",DR_propensity_correct_Q_wrong,0.8026347302375706,0.010404342469930753,0.7822422189965064,0.8230272414786348,True
335,"(335,)",DR_Q_correct_propensity_wrong,0.7936756486304287,0.05459231121203192,0.6866747186548462,0.9006765786060112,True
335,"(335,)",DR_both_wrong,1.438568969140625,0.056656726874008634,1.327521784467568,1.549616153813682,False
335,"(335,)",IPW_propensity_correct,0.8530012257360908,0.03743957191971274,0.7796196647734539,0.9263827866987278,True
335,"(335,)",IPW_propensity_wrong,1.3986853687500014,0.07539521322622855,1.2509107508265935,1.5464599866734092,False
335,"(335,)",Direct_Q_correct,0.7958273749338312,0.006390753730859768,0.783301497621346,0.8083532522463163,True
335,"(335,)",Direct_Q_wrong,0.5788662499999987,0.010591614037551008,0.5581066864863987,0.5996258135135987,False
336,"(336,)",DR_both_correct,0.8161217938469266,0.009615970876511918,0.7972744909289633,0.83496909676489,True
336,"(336,)",DR_propensity_correct_Q_wrong,0.8182287734762177,0.010200110892377469,0.7982365561271578,0.8382209908252776,True
336,"(336,)",DR_Q_correct_propensity_wrong,0.8114217752996098,0.053610090386768706,0.7063459981415431,0.9164975524576765,True
336,"(336,)",DR_both_wrong,1.432450684375,0.054855819545660545,1.3249332780655054,1.5399680906844946,False
336,"(336,)",IPW_propensity_correct,0.8219596807926303,0.03785934386430684,0.7477553668185889,0.8961639947666716,True
336,"(336,)",IPW_propensity_wrong,1.3687237957031275,0.07549089013559183,1.2207616510373676,1.5166859403688875,False
336,"(336,)",Direct_Q_correct,0.8085558419201601,0.006350665078077079,0.796108538367129,0.8210031454731911,True
336,"(336,)",Direct_Q_wrong,0.5976240624999988,0.010617360621403069,0.5768140356820488,0.6184340893179487,False
337,"(337,)",DR_both_correct,0.8039817485599073,0.009261351308108786,0.7858294999960141,0.8221339971238005,True
337,"(337,)",DR_propensity_correct_Q_wrong,0.8035402046855854,0.010056304878483323,0.7838298471237581,0.8232505622474127,True
337,"(337,)",DR_Q_correct_propensity_wrong,0.8722557110001564,0.05560928195028573,0.7632615183775964,0.9812499036227165,True
337,"(337,)",DR_both_wrong,1.507137498828124,0.058504475343367765,1.3924687271551233,1.621806270501125,False
337,"(337,)",IPW_propensity_correct,0.8989975138073608,0.03900441708318737,0.8225488563243135,0.9754461712904081,False
337,"(337,)",IPW_propensity_wrong,1.6095690644531258,0.08454334428450198,1.4438641096555018,1.7752740192507497,False
337,"(337,)",Direct_Q_correct,0.7975555405661757,0.006411019362980087,0.7849899426147348,0.8101211385176167,True
337,"(337,)",Direct_Q_wrong,0.5833681249999987,0.01060158787447633,0.5625890127660251,0.6041472372339722,False
338,"(338,)",DR_both_correct,0.8037436098758225,0.009767832471996423,0.7845986582307095,0.8228885615209355,True
338,"(338,)",DR_propensity_correct_Q_wrong,0.8066060498638514,0.010217895048296385,0.7865789755691905,0.8266331241585123,True
338,"(338,)",DR_Q_correct_propensity_wrong,0.7834606178214061,0.05552089323350266,0.6746396670837409,0.8922815685590713,True
338,"(338,)",DR_both_wrong,1.4264793667968751,0.056968979558077025,1.3148201668630441,1.5381385667307061,False
338,"(338,)",IPW_propensity_correct,0.7815904332533645,0.03878816279834088,0.7055656341686164,0.8576152323381127,True
338,"(338,)",IPW_propensity_wrong,1.2563636953125017,0.0734254719694277,1.1124497702524234,1.40027762037258,False
338,"(338,)",Direct_Q_correct,0.8066667082262541,0.006321686375384306,0.7942762029305008,0.8190572135220073,True
338,"(338,)",Direct_Q_wrong,0.591621562499999,0.010613643685530237,0.5708188208763597,0.6124243041236382,False
339,"(339,)",DR_both_correct,0.8107923341944869,0.00947204286460258,0.7922271301798659,0.829357538209108,True
339,"(339,)",DR_propensity_correct_Q_wrong,0.8150795428631875,0.009943598390271757,0.7955900900182549,0.8345689957081202,True
339,"(339,)",DR_Q_correct_propensity_wrong,0.791561298802851,0.05213232013566889,0.6893819513369399,0.893740646268762,True
339,"(339,)",DR_both_wrong,1.39092961015625,0.05216079161652445,1.2886944585878621,1.493164761724638,False
339,"(339,)",IPW_propensity_correct,0.7832689399601607,0.03753293808516363,0.70970438131324,0.8568334986070814,True
339,"(339,)",IPW_propensity_wrong,1.2970240675781273,0.07279260670952868,1.154350558427451,1.4396975767288036,False
339,"(339,)",Direct_Q_correct,0.8058152514818001,0.006378649183373096,0.7933130990823889,0.8183174038812113,True
339,"(339,)",Direct_Q_wrong,0.5946228124999986,0.010616033293700039,0.5738153872443466,0.6154302377556506,False
340,"(340,)",DR_both_correct,0.7949247404112664,0.009712522380074839,0.7758881965463197,0.8139612842762131,True
340,"(340,)",DR_propensity_correct_Q_wrong,0.7889572258355123,0.010075010994079103,0.7692102042871173,0.8087042473839073,True
340,"(340,)",DR_Q_correct_propensity_wrong,0.7475237129078903,0.06111650360256504,0.6277353658468628,0.8673120599689178,True
340,"(340,)",DR_both_wrong,1.4182342378906256,0.06197109870393224,1.2967708844309185,1.5396975913503328,False
340,"(340,)",IPW_propensity_correct,0.7665559835542881,0.037465253750067345,0.6931240862041561,0.8399878809044201,True
340,"(340,)",IPW_propensity_wrong,1.3278483843750017,0.07868672415112651,1.1736224050387938,1.4820743637112097,False
340,"(340,)",Direct_Q_correct,0.7911931236921123,0.006428085460481892,0.7785940761895678,0.8037921711946567,True
340,"(340,)",Direct_Q_wrong,0.5743643749999991,0.010579233420768304,0.5536290774952932,0.5950996725047051,False
341,"(341,)",DR_both_correct,0.7842115154275753,0.00996583885376947,0.7646784712741871,0.8037445595809635,True
341,"(341,)",DR_propensity_correct_Q_wrong,0.7856315599720208,0.010439207789103557,0.7651707127053778,0.8060924072386638,True
341,"(341,)",DR_Q_correct_propensity_wrong,0.797660355598593,0.057758780716492666,0.6844531453942674,0.9108675658029187,True
341,"(341,)",DR_both_wrong,1.4705739523437487,0.05998967891260733,1.3529941816750384,1.588153723012459,False
341,"(341,)",IPW_propensity_correct,0.7310272347601837,0.03658384361904224,0.6593229012668609,0.8027315682535066,True
341,"(341,)",IPW_propensity_wrong,1.4009602371093766,0.0823551022300656,1.239544236738448,1.5623762374803052,False
341,"(341,)",Direct_Q_correct,0.7911525638632071,0.006426586182177928,0.7785564549461383,0.8037486727802758,True
341,"(341,)",Direct_Q_wrong,0.5743643749999989,0.010579233420768306,0.553629077495293,0.5950996725047049,False
342,"(342,)",DR_both_correct,0.789099320853016,0.009907585878846888,0.7696804525304761,0.808518189175556,True
342,"(342,)",DR_propensity_correct_Q_wrong,0.7828563300371159,0.01059267872481582,0.7620946797364768,0.8036179803377549,True
342,"(342,)",DR_Q_correct_propensity_wrong,0.820086528896641,0.05636740119872136,0.7096064225471471,0.9305666352461349,True
342,"(342,)",DR_both_wrong,1.4515927042968744,0.058240705580599406,1.3374409213588996,1.5657444872348492,False
342,"(342,)",IPW_propensity_correct,0.8546011493667975,0.03873498052636575,0.7786805875351207,0.9305217111984744,True
342,"(342,)",IPW_propensity_wrong,1.498750223437499,0.07882038812682117,1.3442622627089296,1.6532381841660684,False
342,"(342,)",Direct_Q_correct,0.7972200845000817,0.006385660332632589,0.7847041902481219,0.8097359787520416,True
342,"(342,)",Direct_Q_wrong,0.5803668749999991,0.010595205700446489,0.5596002718271239,0.6011334781728742,False
343,"(343,)",DR_both_correct,0.784089108189467,0.010172304877153855,0.7641513906302454,0.8040268257486886,True
343,"(343,)",DR_propensity_correct_Q_wrong,0.7818357582880886,0.011051458087052733,0.7601749004374653,0.8034966161387119,True
343,"(343,)",DR_Q_correct_propensity_wrong,0.7740239249615612,0.055842070699566836,0.6645734663904103,0.8834743835327122,True
343,"(343,)",DR_both_wrong,1.3786020054687507,0.057444311815940514,1.2660111543095072,1.4911928566279942,False
343,"(343,)",IPW_propensity_correct,0.7804868808172504,0.036414775989907215,0.7091139198770322,0.8518598417574685,True
343,"(343,)",IPW_propensity_wrong,1.2855983519531267,0.07377243322802231,1.1410043828262029,1.4301923210800505,False
343,"(343,)",Direct_Q_correct,0.786218770136253,0.006366711598940188,0.7737400154023302,0.7986975248701758,False
343,"(343,)",Direct_Q_wrong,0.5631096874999999,0.010537692488441074,0.5424558102226554,0.5837635647773444,False
344,"(344,)",DR_both_correct,0.8030050051160542,0.009520856521574868,0.7843441263337675,0.8216658838983409,True
344,"(344,)",DR_propensity_correct_Q_wrong,0.802556236176524,0.010297116055585061,0.7823738887075773,0.8227385836454708,True
344,"(344,)",DR_Q_correct_propensity_wrong,0.7793817060178515,0.05196339060696274,0.6775334604282045,0.8812299516074985,True
344,"(344,)",DR_both_wrong,1.3822348488281253,0.053808655334961465,1.2767698843716009,1.4876998132846497,False
344,"(344,)",IPW_propensity_correct,0.8600497255690231,0.03810147714718454,0.7853708303605414,0.9347286207775048,True
344,"(344,)",IPW_propensity_wrong,1.4211105914062516,0.07952181844414419,1.265247827255729,1.5769733555567742,False
344,"(344,)",Direct_Q_correct,0.8063621221431285,0.006403693572587736,0.7938108827408565,0.8189133615454005,True
344,"(344,)",Direct_Q_wrong,0.5983743749999981,0.01061752652569875,0.5775640230096286,0.6191847269903676,False
345,"(345,)",DR_both_correct,0.7870022655295723,0.009762637580642858,0.7678674958715123,0.8061370351876324,True
345,"(345,)",DR_propensity_correct_Q_wrong,0.7913213235673509,0.010136278257498386,0.771454218182654,0.8111884289520477,True
345,"(345,)",DR_Q_correct_propensity_wrong,0.7527370003165226,0.05602640930618278,0.6429252380764043,0.8625487625566408,True
345,"(345,)",DR_both_wrong,1.4318729214843753,0.05651704508146165,1.3210995131247105,1.54264632984404,False
345,"(345,)",IPW_propensity_correct,0.8325100475197713,0.039285492713015194,0.7555104818022615,0.9095096132372811,True
345,"(345,)",IPW_propensity_wrong,1.3913595585937508,0.07652029859503895,1.2413797733474745,1.5413393438400271,False
345,"(345,)",Direct_Q_correct,0.7970984050133627,0.00638127440465684,0.7845911071802353,0.8096057028464901,True
345,"(345,)",Direct_Q_wrong,0.5803668749999996,0.01059520570044649,0.5596002718271245,0.6011334781728748,False
346,"(346,)",DR_both_correct,0.8007058647083205,0.00961066745316229,0.7818689565001224,0.8195427729165186,True
346,"(346,)",DR_propensity_correct_Q_wrong,0.8008048442169214,0.010501154656575891,0.7802225810900327,0.8213871073438102,True
346,"(346,)",DR_Q_correct_propensity_wrong,0.792182580854531,0.053168284836800576,0.6879727425744019,0.8963924191346601,True
346,"(346,)",DR_both_wrong,1.3923236808593744,0.05444894550458682,1.2856037476703843,1.4990436140483645,False
346,"(346,)",IPW_propensity_correct,0.8130554210136616,0.038776898302135654,0.7370527003414757,0.8890581416858474,True
346,"(346,)",IPW_propensity_wrong,1.3399508156250008,0.07448575734390456,1.1939587312309479,1.4859429000190538,False
346,"(346,)",Direct_Q_correct,0.7973071993802381,0.006422733748487052,0.7847186412332035,0.8098957575272727,True
346,"(346,)",Direct_Q_wrong,0.5833681249999986,0.010601587874476329,0.562589012766025,0.6041472372339721,False
347,"(347,)",DR_both_correct,0.7856032188232328,0.010327726609333147,0.7653608746689399,0.8058455629775257,True
347,"(347,)",DR_propensity_correct_Q_wrong,0.786536740512474,0.010955861035954952,0.7650632528820023,0.8080102281429458,True
347,"(347,)",DR_Q_correct_propensity_wrong,0.6834444121942964,0.059026650212876744,0.567752177777058,0.7991366466115348,True
347,"(347,)",DR_both_wrong,1.3211432667968754,0.05692052033161171,1.2095790469469165,1.4327074866468343,False
347,"(347,)",IPW_propensity_correct,0.7616222373996113,0.037275711027367125,0.6885618437859717,0.8346826310132509,True
347,"(347,)",IPW_propensity_wrong,1.2420193441406278,0.07528223175785766,1.0944661698952267,1.3895725183860288,False
347,"(347,)",Direct_Q_correct,0.8042583179985963,0.006418054908854747,0.7916789303772409,0.8168377056199516,True
347,"(347,)",Direct_Q_wrong,0.5946228124999993,0.010616033293700063,0.5738153872443471,0.6154302377556514,False
348,"(348,)",DR_both_correct,0.8067710405876398,0.009583955983158107,0.78798648686065,0.8255555943146297,True
348,"(348,)",DR_propensity_correct_Q_wrong,0.8063194932887563,0.010216763841407774,0.786294636159597,0.8263443504179155,True
348,"(348,)",DR_Q_correct_propensity_wrong,0.8232973984311713,0.05714712787542083,0.7112890277953465,0.9353057690669961,True
348,"(348,)",DR_both_wrong,1.4494691449218744,0.057002228612845984,1.3377447768406963,1.5611935130030525,False
348,"(348,)",IPW_propensity_correct,0.8058965667079764,0.038010367228974794,0.7313962469391858,0.880396886476767,True
348,"(348,)",IPW_propensity_wrong,1.3778501261718759,0.076943818656646,1.2270402416048496,1.5286600107389021,False
348,"(348,)",Direct_Q_correct,0.7957561419807841,0.006374472510448523,0.783262175860305,0.8082501081012633,True
348,"(348,)",Direct_Q_wrong,0.5781159374999987,0.010589717946569007,0.5573600903247234,0.5988717846752739,False
349,"(349,)",DR_both_correct,0.7960427680451665,0.010078207156993906,0.7762894820174584,0.8157960540728746,True
349,"(349,)",DR_propensity_correct_Q_wrong,0.8018821846433721,0.010999579549961334,0.7803230087254479,0.8234413605612964,True
349,"(349,)",DR_Q_correct_propensity_wrong,0.7883969422652339,0.056396811182613284,0.6778591923473118,0.898934692183156,True
349,"(349,)",DR_both_wrong,1.4382653960937513,0.05732323612744477,1.3259118532839596,1.550618938903543,False
349,"(349,)",IPW_propensity_correct,0.7526434877266872,0.03706812077528741,0.6799899710071239,0.8252970044462505,True
349,"(349,)",IPW_propensity_wrong,1.3657114851562526,0.07807299505799334,1.2126884148425856,1.5187345554699196,False
349,"(349,)",Direct_Q_correct,0.8020899117503947,0.006446158050491568,0.7894554419714312,0.8147243815293581,True
349,"(349,)",Direct_Q_wrong,0.5923718749999992,0.010614340710151613,0.5715677672081021,0.6131759827918963,False
350,"(350,)",DR_both_correct,0.7990041336214734,0.009313992987758096,0.7807487073654675,0.8172595598774792,True
350,"(350,)",DR_propensity_correct_Q_wrong,0.799227139612515,0.009746529714816429,0.7801239413714748,0.8183303378535552,True
