0.00.069.037 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.070.397 W srv  llama_server: -----------------
0.00.070.399 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.070.399 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.070.400 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.070.400 W srv  llama_server: -----------------
0.00.072.559 I srv    load_model: loading model '/Users/yukangzengcmac/.cache/huggingface/hub/models--Qwen--Qwen2.5-3B-Instruct-GGUF/snapshots/7dabda4d13d513e3e842b20f0d435c732f172cbe/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.235.557 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.443.132 I cmn          init: llama threadpool init, n_threads = 4
0.00.523.047 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'false'
0.00.529.607 I srv  llama_server: model loaded
0.00.529.609 I srv  llama_server: listening on http://127.0.0.1:8193
0.04.628.949 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
3.21.343.937 I slot      release: id  3 | task 7699 | stop processing: n_tokens = 585, truncated = 0
3.21.352.214 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.904 (> 0.100 thold), f_keep = 0.499
3.21.354.441 I slot launch_slot_: id  3 | task 7804 | processing task, is_child = 0
3.24.193.848 I slot print_timing: id  3 | task 7804 | prompt eval time =     269.41 ms /   323 tokens (    0.83 ms per token,  1198.91 tokens per second)
3.24.193.850 I slot print_timing: id  3 | task 7804 |        eval time =    2569.88 ms /   120 tokens (   21.60 ms per token,    46.31 tokens per second)
3.24.193.850 I slot print_timing: id  3 | task 7804 |       total time =    2839.29 ms /   443 tokens
3.24.193.850 I slot print_timing: id  3 | task 7804 |    graphs reused =       7549
3.24.193.873 I slot      release: id  3 | task 7804 | stop processing: n_tokens = 442, truncated = 0
3.24.199.174 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.731
3.24.199.189 I slot launch_slot_: id  3 | task 7925 | processing task, is_child = 0
3.26.693.460 I slot print_timing: id  3 | task 7925 | prompt eval time =     270.93 ms /   323 tokens (    0.84 ms per token,  1192.20 tokens per second)
3.26.693.463 I slot print_timing: id  3 | task 7925 |        eval time =    2223.26 ms /   104 tokens (   21.59 ms per token,    46.33 tokens per second)
3.26.693.463 I slot print_timing: id  3 | task 7925 |       total time =    2494.19 ms /   427 tokens
3.26.693.463 I slot print_timing: id  3 | task 7925 |    graphs reused =       7651
3.26.693.481 I slot      release: id  3 | task 7925 | stop processing: n_tokens = 426, truncated = 0
3.26.704.752 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 5209366799816
3.26.705.005 I slot launch_slot_: id  0 | task 8031 | processing task, is_child = 0
3.27.582.984 I slot print_timing: id  0 | task 8031 | prompt eval time =     380.80 ms /   436 tokens (    0.87 ms per token,  1144.95 tokens per second)
3.27.582.986 I slot print_timing: id  0 | task 8031 |        eval time =     496.48 ms /    24 tokens (   21.59 ms per token,    46.33 tokens per second)
3.27.582.986 I slot print_timing: id  0 | task 8031 |       total time =     877.28 ms /   460 tokens
3.27.582.986 I slot print_timing: id  0 | task 8031 |    graphs reused =       7673
3.27.583.005 I slot      release: id  0 | task 8031 | stop processing: n_tokens = 459, truncated = 0
3.27.588.295 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.848 (> 0.100 thold), f_keep = 0.898
3.27.588.310 I slot launch_slot_: id  0 | task 8056 | processing task, is_child = 0
3.30.977.282 I slot print_timing: id  0 | task 8056 | n_gen =    139, tg =  45.90 t/s, tg_3s =  46.23 t/s
3.33.985.112 I slot print_timing: id  0 | task 8056 | n_gen =    277, tg =  45.89 t/s, tg_3s =  45.88 t/s
3.35.562.868 I slot print_timing: id  0 | task 8056 | prompt eval time =     382.48 ms /   486 tokens (    0.79 ms per token,  1270.66 tokens per second)
3.35.562.870 I slot print_timing: id  0 | task 8056 |        eval time =    7591.99 ms /   349 tokens (   21.82 ms per token,    45.84 tokens per second)
3.35.562.871 I slot print_timing: id  0 | task 8056 |       total time =    7974.47 ms /   835 tokens
3.35.562.871 I slot print_timing: id  0 | task 8056 |    graphs reused =       8018
3.35.562.897 I slot      release: id  0 | task 8056 | stop processing: n_tokens = 834, truncated = 0
3.35.575.853 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.945 (> 0.100 thold), f_keep = 0.494
3.35.578.988 I slot launch_slot_: id  0 | task 8406 | processing task, is_child = 0
3.36.448.269 I slot print_timing: id  0 | task 8406 | prompt eval time =     373.32 ms /   436 tokens (    0.86 ms per token,  1167.91 tokens per second)
3.36.448.271 I slot print_timing: id  0 | task 8406 |        eval time =     495.85 ms /    24 tokens (   21.56 ms per token,    46.39 tokens per second)
3.36.448.272 I slot print_timing: id  0 | task 8406 |       total time =     869.16 ms /   460 tokens
3.36.448.273 I slot print_timing: id  0 | task 8406 |    graphs reused =       8040
3.36.448.291 I slot      release: id  0 | task 8406 | stop processing: n_tokens = 459, truncated = 0
3.36.453.390 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.468 (> 0.100 thold), f_keep = 0.416
3.36.453.941 I slot launch_slot_: id  0 | task 8431 | processing task, is_child = 0
3.39.824.539 I slot print_timing: id  0 | task 8431 | n_gen =    137, tg =  45.25 t/s, tg_3s =  45.58 t/s
3.41.334.316 I slot print_timing: id  0 | task 8431 | prompt eval time =     365.06 ms /   408 tokens (    0.89 ms per token,  1117.63 tokens per second)
3.41.334.319 I slot print_timing: id  0 | task 8431 |        eval time =    4515.23 ms /   204 tokens (   22.24 ms per token,    44.96 tokens per second)
3.41.334.320 I slot print_timing: id  0 | task 8431 |       total time =    4880.29 ms /   612 tokens
3.41.334.320 I slot print_timing: id  0 | task 8431 |    graphs reused =       8241
3.41.334.343 I slot      release: id  0 | task 8431 | stop processing: n_tokens = 611, truncated = 0
3.41.341.569 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.758 (> 0.100 thold), f_keep = 0.313
3.41.344.707 I slot launch_slot_: id  0 | task 8636 | processing task, is_child = 0
3.42.038.297 I slot print_timing: id  0 | task 8636 | prompt eval time =     188.84 ms /   252 tokens (    0.75 ms per token,  1334.46 tokens per second)
3.42.038.299 I slot print_timing: id  0 | task 8636 |        eval time =     504.64 ms /    24 tokens (   21.94 ms per token,    45.58 tokens per second)
3.42.038.300 I slot print_timing: id  0 | task 8636 |       total time =     693.48 ms /   276 tokens
3.42.038.300 I slot print_timing: id  0 | task 8636 |    graphs reused =       8262
3.42.038.315 I slot      release: id  0 | task 8636 | stop processing: n_tokens = 275, truncated = 0
3.42.043.404 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.902 (> 0.100 thold), f_keep = 0.804
3.42.043.419 I slot launch_slot_: id  0 | task 8661 | processing task, is_child = 0
3.42.736.872 I slot print_timing: id  0 | task 8661 | prompt eval time =     185.69 ms /   245 tokens (    0.76 ms per token,  1319.42 tokens per second)
3.42.736.875 I slot print_timing: id  0 | task 8661 |        eval time =     507.68 ms /    24 tokens (   22.07 ms per token,    45.30 tokens per second)
3.42.736.876 I slot print_timing: id  0 | task 8661 |       total time =     693.37 ms /   269 tokens
3.42.736.877 I slot print_timing: id  0 | task 8661 |    graphs reused =       8283
3.42.736.896 I slot      release: id  0 | task 8661 | stop processing: n_tokens = 268, truncated = 0
3.42.745.759 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.455 (> 0.100 thold), f_keep = 0.825
3.42.745.784 I slot launch_slot_: id  0 | task 8686 | processing task, is_child = 0
3.46.139.066 I slot print_timing: id  0 | task 8686 | n_gen =    135, tg =  44.53 t/s, tg_3s =  44.86 t/s
3.46.204.174 I slot print_timing: id  0 | task 8686 | prompt eval time =     384.04 ms /   486 tokens (    0.79 ms per token,  1265.48 tokens per second)
3.46.204.177 I slot print_timing: id  0 | task 8686 |        eval time =    3074.22 ms /   138 tokens (   22.44 ms per token,    44.56 tokens per second)
3.46.204.177 I slot print_timing: id  0 | task 8686 |       total time =    3458.26 ms /   624 tokens
3.46.204.178 I slot print_timing: id  0 | task 8686 |    graphs reused =       8418
3.46.204.203 I slot      release: id  0 | task 8686 | stop processing: n_tokens = 623, truncated = 0
3.46.212.780 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.468 (> 0.100 thold), f_keep = 0.307
3.46.216.738 I slot launch_slot_: id  0 | task 8825 | processing task, is_child = 0
3.49.599.370 I slot print_timing: id  0 | task 8825 | n_gen =    139, tg =  45.77 t/s, tg_3s =  46.10 t/s
3.51.053.147 I slot print_timing: id  0 | task 8825 | prompt eval time =     367.29 ms /   408 tokens (    0.90 ms per token,  1110.84 tokens per second)
3.51.053.151 I slot print_timing: id  0 | task 8825 |        eval time =    4468.98 ms /   205 tokens (   21.91 ms per token,    45.65 tokens per second)
3.51.053.151 I slot print_timing: id  0 | task 8825 |       total time =    4836.27 ms /   613 tokens
3.51.053.151 I slot print_timing: id  0 | task 8825 |    graphs reused =       8620
3.51.053.173 I slot      release: id  0 | task 8825 | stop processing: n_tokens = 612, truncated = 0
3.51.060.593 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.758 (> 0.100 thold), f_keep = 0.312
3.51.063.217 I slot launch_slot_: id  0 | task 9031 | processing task, is_child = 0
3.51.749.663 I slot print_timing: id  0 | task 9031 | prompt eval time =     189.45 ms /   252 tokens (    0.75 ms per token,  1330.17 tokens per second)
3.51.749.665 I slot print_timing: id  0 | task 9031 |        eval time =     496.89 ms /    24 tokens (   21.60 ms per token,    46.29 tokens per second)
3.51.749.665 I slot print_timing: id  0 | task 9031 |       total time =     686.34 ms /   276 tokens
3.51.749.666 I slot print_timing: id  0 | task 9031 |    graphs reused =       8641
3.51.749.681 I slot      release: id  0 | task 9031 | stop processing: n_tokens = 275, truncated = 0
3.51.754.898 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.902 (> 0.100 thold), f_keep = 0.804
3.51.754.911 I slot launch_slot_: id  0 | task 9056 | processing task, is_child = 0
3.52.438.053 I slot print_timing: id  0 | task 9056 | prompt eval time =     185.01 ms /   245 tokens (    0.76 ms per token,  1324.27 tokens per second)
3.52.438.055 I slot print_timing: id  0 | task 9056 |        eval time =     498.05 ms /    24 tokens (   21.65 ms per token,    46.18 tokens per second)
3.52.438.056 I slot print_timing: id  0 | task 9056 |       total time =     683.06 ms /   269 tokens
3.52.438.056 I slot print_timing: id  0 | task 9056 |    graphs reused =       8662
3.52.438.071 I slot      release: id  0 | task 9056 | stop processing: n_tokens = 268, truncated = 0
3.52.448.894 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 5209402374372
3.52.449.620 I slot launch_slot_: id  2 | task 9082 | processing task, is_child = 0
3.54.139.457 I slot print_timing: id  2 | task 9082 | prompt eval time =     479.09 ms /   600 tokens (    0.80 ms per token,  1252.38 tokens per second)
3.54.139.460 I slot print_timing: id  2 | task 9082 |        eval time =    1210.34 ms /    56 tokens (   22.01 ms per token,    45.44 tokens per second)
3.54.139.460 I slot print_timing: id  2 | task 9082 |       total time =    1689.42 ms /   656 tokens
3.54.139.461 I slot print_timing: id  2 | task 9082 |    graphs reused =       8716
3.54.139.486 I slot      release: id  2 | task 9082 | stop processing: n_tokens = 655, truncated = 0
3.54.147.521 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.916
3.54.147.543 I slot launch_slot_: id  2 | task 9139 | processing task, is_child = 0
3.55.542.836 I slot print_timing: id  2 | task 9139 | prompt eval time =     484.06 ms /   600 tokens (    0.81 ms per token,  1239.51 tokens per second)
3.55.542.839 I slot print_timing: id  2 | task 9139 |        eval time =     911.10 ms /    42 tokens (   22.22 ms per token,    45.00 tokens per second)
3.55.542.840 I slot print_timing: id  2 | task 9139 |       total time =    1395.16 ms /   642 tokens
3.55.542.840 I slot print_timing: id  2 | task 9139 |    graphs reused =       8756
3.55.542.868 I slot      release: id  2 | task 9139 | stop processing: n_tokens = 641, truncated = 0
3.55.551.042 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.907 (> 0.100 thold), f_keep = 0.473
3.55.553.500 I slot launch_slot_: id  2 | task 9182 | processing task, is_child = 0
3.57.023.338 I slot print_timing: id  2 | task 9182 | prompt eval time =     272.27 ms /   334 tokens (    0.82 ms per token,  1226.72 tokens per second)
3.57.023.340 I slot print_timing: id  2 | task 9182 |        eval time =    1197.45 ms /    53 tokens (   23.03 ms per token,    43.43 tokens per second)
3.57.023.340 I slot print_timing: id  2 | task 9182 |       total time =    1469.72 ms /   387 tokens
3.57.023.341 I slot print_timing: id  2 | task 9182 |    graphs reused =       8807
3.57.023.359 I slot      release: id  2 | task 9182 | stop processing: n_tokens = 386, truncated = 0
3.57.029.344 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.460 (> 0.100 thold), f_keep = 0.661
3.57.029.360 I slot launch_slot_: id  2 | task 9236 | processing task, is_child = 0
3.59.539.729 I slot print_timing: id  2 | task 9236 | prompt eval time =     482.87 ms /   554 tokens (    0.87 ms per token,  1147.31 tokens per second)
3.59.539.732 I slot print_timing: id  2 | task 9236 |        eval time =    2027.40 ms /    91 tokens (   22.53 ms per token,    44.39 tokens per second)
3.59.539.732 I slot print_timing: id  2 | task 9236 |       total time =    2510.27 ms /   645 tokens
3.59.539.733 I slot print_timing: id  2 | task 9236 |    graphs reused =       8896
3.59.539.753 I slot      release: id  2 | task 9236 | stop processing: n_tokens = 644, truncated = 0
3.59.545.987 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.860
3.59.546.019 I slot launch_slot_: id  2 | task 9328 | processing task, is_child = 0
4.03.011.611 I slot print_timing: id  2 | task 9328 | prompt eval time =     483.08 ms /   554 tokens (    0.87 ms per token,  1146.80 tokens per second)
4.03.011.614 I slot print_timing: id  2 | task 9328 |        eval time =    2982.35 ms /   134 tokens (   22.42 ms per token,    44.60 tokens per second)
4.03.011.614 I slot print_timing: id  2 | task 9328 |       total time =    3465.43 ms /   688 tokens
4.03.011.615 I slot print_timing: id  2 | task 9328 |    graphs reused =       9028
4.03.011.637 I slot      release: id  2 | task 9328 | stop processing: n_tokens = 687, truncated = 0
4.03.017.549 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.780 (> 0.100 thold), f_keep = 0.371
4.03.020.397 I slot launch_slot_: id  2 | task 9463 | processing task, is_child = 0
4.04.203.243 I slot print_timing: id  2 | task 9463 | prompt eval time =     277.99 ms /   327 tokens (    0.85 ms per token,  1176.31 tokens per second)
4.04.203.246 I slot print_timing: id  2 | task 9463 |        eval time =     904.76 ms /    42 tokens (   22.07 ms per token,    45.32 tokens per second)
4.04.203.247 I slot print_timing: id  2 | task 9463 |       total time =    1182.74 ms /   369 tokens
4.04.203.247 I slot print_timing: id  2 | task 9463 |    graphs reused =       9068
4.04.203.271 I slot      release: id  2 | task 9463 | stop processing: n_tokens = 368, truncated = 0
4.04.209.749 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.889
4.04.209.774 I slot launch_slot_: id  2 | task 9506 | processing task, is_child = 0
4.05.405.416 I slot print_timing: id  2 | task 9506 | prompt eval time =     279.02 ms /   327 tokens (    0.85 ms per token,  1171.96 tokens per second)
4.05.405.419 I slot print_timing: id  2 | task 9506 |        eval time =     916.51 ms /    42 tokens (   22.35 ms per token,    44.73 tokens per second)
4.05.405.420 I slot print_timing: id  2 | task 9506 |       total time =    1195.53 ms /   369 tokens
4.05.405.420 I slot print_timing: id  2 | task 9506 |    graphs reused =       9108
4.05.405.441 I slot      release: id  2 | task 9506 | stop processing: n_tokens = 368, truncated = 0
4.05.414.019 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.466 (> 0.100 thold), f_keep = 0.823
4.05.414.038 I slot launch_slot_: id  2 | task 9549 | processing task, is_child = 0
4.08.996.963 I slot print_timing: id  2 | task 9549 | n_gen =    137, tg =  45.15 t/s, tg_3s =  45.48 t/s
4.12.016.772 I slot print_timing: id  2 | task 9549 | n_gen =    274, tg =  45.26 t/s, tg_3s =  45.37 t/s
4.15.028.335 I slot print_timing: id  2 | task 9549 | n_gen =    408, tg =  45.00 t/s, tg_3s =  44.50 t/s
4.17.239.353 I slot print_timing: id  2 | task 9549 | prompt eval time =     570.46 ms /   650 tokens (    0.88 ms per token,  1139.44 tokens per second)
4.17.239.356 I slot print_timing: id  2 | task 9549 |        eval time =   11254.72 ms /   505 tokens (   22.33 ms per token,    44.78 tokens per second)
4.17.239.357 I slot print_timing: id  2 | task 9549 |       total time =   11825.18 ms /  1155 tokens
4.17.239.357 I slot print_timing: id  2 | task 9549 |    graphs reused =       9609
4.17.239.384 I slot      release: id  2 | task 9549 | stop processing: n_tokens = 1154, truncated = 0
4.17.247.408 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.563
4.17.247.431 I slot launch_slot_: id  2 | task 10055 | processing task, is_child = 0
4.20.821.809 I slot print_timing: id  2 | task 10055 | n_gen =    137, tg =  45.21 t/s, tg_3s =  45.55 t/s
4.23.833.216 I slot print_timing: id  2 | task 10055 | n_gen =    273, tg =  45.19 t/s, tg_3s =  45.16 t/s
4.26.835.435 I slot print_timing: id  2 | task 10055 | n_gen =    404, tg =  44.67 t/s, tg_3s =  43.63 t/s
4.29.425.704 I slot print_timing: id  2 | task 10055 | prompt eval time =     566.37 ms /   650 tokens (    0.87 ms per token,  1147.65 tokens per second)
4.29.425.706 I slot print_timing: id  2 | task 10055 |        eval time =   11611.78 ms /   512 tokens (   22.72 ms per token,    44.01 tokens per second)
4.29.425.706 I slot print_timing: id  2 | task 10055 |       total time =   12178.15 ms /  1162 tokens
4.29.425.707 I slot print_timing: id  2 | task 10055 |    graphs reused =      10117
4.29.425.729 I slot      release: id  2 | task 10055 | stop processing: n_tokens = 1161, truncated = 0
4.29.431.454 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.907 (> 0.100 thold), f_keep = 0.261
4.29.435.335 I slot launch_slot_: id  2 | task 10568 | processing task, is_child = 0
4.31.110.864 I slot print_timing: id  2 | task 10568 | prompt eval time =     285.99 ms /   334 tokens (    0.86 ms per token,  1167.89 tokens per second)
4.31.110.866 I slot print_timing: id  2 | task 10568 |        eval time =    1389.44 ms /    60 tokens (   23.55 ms per token,    42.46 tokens per second)
4.31.110.866 I slot print_timing: id  2 | task 10568 |       total time =    1675.43 ms /   394 tokens
4.31.110.867 I slot print_timing: id  2 | task 10568 |    graphs reused =      10175
4.31.110.885 I slot      release: id  2 | task 10568 | stop processing: n_tokens = 393, truncated = 0
4.31.122.954 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.105 (> 0.100 thold), f_keep = 0.091
4.31.123.367 I slot launch_slot_: id  1 | task 10630 | processing task, is_child = 0
4.34.333.823 I slot print_timing: id  1 | task 10630 | n_gen =    131, tg =  43.09 t/s, tg_3s =  43.42 t/s
4.34.571.671 I slot print_timing: id  1 | task 10630 | prompt eval time =     192.65 ms /   238 tokens (    0.81 ms per token,  1235.42 tokens per second)
4.34.571.673 I slot print_timing: id  1 | task 10630 |        eval time =    3255.10 ms /   141 tokens (   23.25 ms per token,    43.01 tokens per second)
4.34.571.674 I slot print_timing: id  1 | task 10630 |       total time =    3447.75 ms /   379 tokens
4.34.571.674 I slot print_timing: id  1 | task 10630 |    graphs reused =      10313
4.34.571.691 I slot      release: id  1 | task 10630 | stop processing: n_tokens = 378, truncated = 0
4.34.577.583 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.499 (> 0.100 thold), f_keep = 0.548
4.34.577.609 I slot launch_slot_: id  1 | task 10772 | processing task, is_child = 0
4.35.607.763 I slot print_timing: id  1 | task 10772 | prompt eval time =     388.05 ms /   415 tokens (    0.94 ms per token,  1069.45 tokens per second)
4.35.607.766 I slot print_timing: id  1 | task 10772 |        eval time =     642.00 ms /    30 tokens (   22.14 ms per token,    45.17 tokens per second)
4.35.607.767 I slot print_timing: id  1 | task 10772 |       total time =    1030.05 ms /   445 tokens
4.35.607.767 I slot print_timing: id  1 | task 10772 |    graphs reused =      10341
4.35.607.787 I slot      release: id  1 | task 10772 | stop processing: n_tokens = 444, truncated = 0
4.35.613.753 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.896 (> 0.100 thold), f_keep = 0.466
4.35.614.313 I slot launch_slot_: id  1 | task 10803 | processing task, is_child = 0
4.36.494.630 I slot print_timing: id  1 | task 10803 | prompt eval time =     189.97 ms /   231 tokens (    0.82 ms per token,  1215.95 tokens per second)
4.36.494.633 I slot print_timing: id  1 | task 10803 |        eval time =     690.24 ms /    30 tokens (   23.80 ms per token,    42.01 tokens per second)
4.36.494.633 I slot print_timing: id  1 | task 10803 |       total time =     880.22 ms /   261 tokens
4.36.494.634 I slot print_timing: id  1 | task 10803 |    graphs reused =      10368
4.36.494.656 I slot      release: id  1 | task 10803 | stop processing: n_tokens = 260, truncated = 0
4.36.500.169 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.471 (> 0.100 thold), f_keep = 0.658
4.36.500.185 I slot launch_slot_: id  1 | task 10834 | processing task, is_child = 0
4.37.970.327 I slot print_timing: id  1 | task 10834 | prompt eval time =     300.09 ms /   363 tokens (    0.83 ms per token,  1209.64 tokens per second)
4.37.970.330 I slot print_timing: id  1 | task 10834 |        eval time =    1169.96 ms /    51 tokens (   23.40 ms per token,    42.74 tokens per second)
4.37.970.330 I slot print_timing: id  1 | task 10834 |       total time =    1470.05 ms /   414 tokens
4.37.970.330 I slot print_timing: id  1 | task 10834 |    graphs reused =      10417
4.37.970.349 I slot      release: id  1 | task 10834 | stop processing: n_tokens = 413, truncated = 0
4.37.978.694 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.412 (> 0.100 thold), f_keep = 0.414
4.37.980.092 I slot launch_slot_: id  1 | task 10886 | processing task, is_child = 0
4.39.050.531 I slot print_timing: id  1 | task 10886 | prompt eval time =     387.56 ms /   415 tokens (    0.93 ms per token,  1070.80 tokens per second)
4.39.050.533 I slot print_timing: id  1 | task 10886 |        eval time =     682.77 ms /    30 tokens (   23.54 ms per token,    42.47 tokens per second)
4.39.050.534 I slot print_timing: id  1 | task 10886 |       total time =    1070.33 ms /   445 tokens
4.39.050.534 I slot print_timing: id  1 | task 10886 |    graphs reused =      10445
4.39.050.554 I slot      release: id  1 | task 10886 | stop processing: n_tokens = 444, truncated = 0
4.39.056.336 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.870 (> 0.100 thold), f_keep = 0.466
4.39.056.897 I slot launch_slot_: id  1 | task 10917 | processing task, is_child = 0
4.42.256.464 I slot print_timing: id  1 | task 10917 | n_gen =    134, tg =  44.24 t/s, tg_3s =  44.57 t/s
4.45.275.200 I slot print_timing: id  1 | task 10917 | n_gen =    272, tg =  44.98 t/s, tg_3s =  45.71 t/s
4.46.191.407 I slot print_timing: id  1 | task 10917 | prompt eval time =     192.94 ms /   238 tokens (    0.81 ms per token,  1233.52 tokens per second)
4.46.191.409 I slot print_timing: id  1 | task 10917 |        eval time =    6941.47 ms /   314 tokens (   22.18 ms per token,    45.09 tokens per second)
4.46.191.410 I slot print_timing: id  1 | task 10917 |       total time =    7134.41 ms /   552 tokens
4.46.191.410 I slot print_timing: id  1 | task 10917 |    graphs reused =      10755
4.46.191.425 I slot      release: id  1 | task 10917 | stop processing: n_tokens = 551, truncated = 0
4.46.197.735 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.471 (> 0.100 thold), f_keep = 0.310
4.46.198.894 I slot launch_slot_: id  1 | task 11232 | processing task, is_child = 0
4.47.674.488 I slot print_timing: id  1 | task 11232 | prompt eval time =     299.44 ms /   363 tokens (    0.82 ms per token,  1212.27 tokens per second)
4.47.674.490 I slot print_timing: id  1 | task 11232 |        eval time =    1176.04 ms /    55 tokens (   21.78 ms per token,    45.92 tokens per second)
4.47.674.491 I slot print_timing: id  1 | task 11232 |       total time =    1475.48 ms /   418 tokens
4.47.674.491 I slot print_timing: id  1 | task 11232 |    graphs reused =      10808
4.47.674.509 I slot      release: id  1 | task 11232 | stop processing: n_tokens = 417, truncated = 0
4.47.680.458 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.431 (> 0.100 thold), f_keep = 0.410
4.47.681.368 I slot launch_slot_: id  1 | task 11288 | processing task, is_child = 0
4.48.721.553 I slot print_timing: id  1 | task 11288 | prompt eval time =     380.10 ms /   397 tokens (    0.96 ms per token,  1044.46 tokens per second)
4.48.721.555 I slot print_timing: id  1 | task 11288 |        eval time =     659.99 ms /    31 tokens (   22.00 ms per token,    45.46 tokens per second)
4.48.721.556 I slot print_timing: id  1 | task 11288 |       total time =    1040.09 ms /   428 tokens
4.48.721.557 I slot print_timing: id  1 | task 11288 |    graphs reused =      10837
4.48.721.575 I slot      release: id  1 | task 11288 | stop processing: n_tokens = 427, truncated = 0
4.48.727.713 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.930
4.48.727.732 I slot launch_slot_: id  1 | task 11320 | processing task, is_child = 0
4.49.739.505 I slot print_timing: id  1 | task 11320 | prompt eval time =     376.34 ms /   397 tokens (    0.95 ms per token,  1054.91 tokens per second)
4.49.739.507 I slot print_timing: id  1 | task 11320 |        eval time =     635.33 ms /    30 tokens (   21.91 ms per token,    45.65 tokens per second)
4.49.739.508 I slot print_timing: id  1 | task 11320 |       total time =    1011.66 ms /   427 tokens
4.49.739.508 I slot print_timing: id  1 | task 11320 |    graphs reused =      10865
4.49.739.527 I slot      release: id  1 | task 11320 | stop processing: n_tokens = 426, truncated = 0
4.49.745.457 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.896 (> 0.100 thold), f_keep = 0.486
4.49.746.034 I slot launch_slot_: id  1 | task 11351 | processing task, is_child = 0
4.50.575.394 I slot print_timing: id  1 | task 11351 | prompt eval time =     187.39 ms /   231 tokens (    0.81 ms per token,  1232.73 tokens per second)
4.50.575.397 I slot print_timing: id  1 | task 11351 |        eval time =     641.82 ms /    30 tokens (   22.13 ms per token,    45.18 tokens per second)
4.50.575.397 I slot print_timing: id  1 | task 11351 |       total time =     829.21 ms /   261 tokens
4.50.575.397 I slot print_timing: id  1 | task 11351 |    graphs reused =      10892
4.50.575.412 I slot      release: id  1 | task 11351 | stop processing: n_tokens = 260, truncated = 0
4.50.591.843 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.127 (> 0.100 thold), f_keep = 0.090
4.50.592.182 I slot launch_slot_: id  0 | task 11383 | processing task, is_child = 0
4.52.015.346 I slot print_timing: id  0 | task 11383 | prompt eval time =     175.12 ms /   189 tokens (    0.93 ms per token,  1079.27 tokens per second)
4.52.015.348 I slot print_timing: id  0 | task 11383 |        eval time =    1247.18 ms /    57 tokens (   22.27 ms per token,    44.90 tokens per second)
